date,M421,M422,M142,M420,M428,M419,M040
20/06/1990,14.18727,15.47447,4.518865,13.28664,12.19664,13.41905,24.06035
21/06/1990,14.19399,15.29326,4.445398,13.21599,11.92757,13.09314,24.53744
22/06/1990,13.72216,14.93804,5.112542,12.91309,11.79132,13.01083,24.439
23/06/1990,13.94706,14.92346,5.398614,13.20777,11.71899,12.98466,24.42289
24/06/1990,13.72523,14.57391,7.080189,12.49703,11.37732,12.50689,24.78409
25/06/1990,13.43954,14.29639,7.041148,12.84392,11.35754,12.45318,24.7887
26/06/1990,12.11742,13.36977,12.06564,10.90657,10.6484,11.11752,24.34827
27/06/1990,13.08641,14.16336,12.69115,12.355,11.10971,12.34744,23.67769
28/06/1990,14.26254,15.72121,3.824194,13.33107,12.45646,13.65617,23.94186
29/06/1990,13.39138,14.99484,2.561161,12.51052,11.89755,13.14066,23.91927
30/06/1990,13.58186,14.91276,12.60098,12.82935,11.78668,12.8166,23.23049
01/07/1990,12.64413,13.17194,12.29907,12.05142,9.902109,11.38367,22.46087
02/07/1990,12.88329,13.31713,12.82576,12.42911,10.32595,11.60917,23.92428
03/07/1990,12.1383,12.58269,12.56171,11.5494,9.745732,11.06049,24.16769
04/07/1990,13.65724,14.00637,13.44953,13.06982,10.74274,12.08309,24.93891
05/07/1990,12.94564,12.9926,12.78657,12.72739,9.996766,11.29303,23.44514
06/07/1990,12.70129,13.12688,13.07351,11.98273,10.2816,11.44012,23.74028
07/07/1990,12.54232,13.03692,13.11069,11.60784,9.989373,11.124,24.3132
08/07/1990,11.25687,11.63015,12.05028,10.85542,9.251289,10.54772,23.99981
09/07/1990,13.93944,13.88482,13.80138,13.94299,10.84242,12.56167,24.53299
10/07/1990,11.79685,11.82443,12.55525,11.57989,8.918774,10.79736,23.60499
11/07/1990,12.8461,12.73189,13.24986,12.57766,9.504997,11.32022,23.90033
12/07/1990,12.79796,12.93686,12.62651,12.37261,9.902403,11.08209,24.17508
13/07/1990,11.89823,12.25326,11.56562,11.582,9.312964,10.53668,23.34024
14/07/1990,10.48294,11.04038,11.40325,9.615804,8.574586,9.410105,23.79711
15/07/1990,10.46192,10.82903,11.42056,9.645651,8.385791,9.257422,22.83107
16/07/1990,12.33661,12.75636,12.99868,11.56062,10.0458,11.10455,24.305
17/07/1990,11.49534,11.8024,12.25771,10.74688,9.234073,10.14306,23.20839
18/07/1990,9.914273,10.31882,11.39643,8.900635,7.893879,9.028405,22.76864
19/07/1990,12.84288,13.04462,13.22271,11.98518,9.661144,11.13349,22.78055
20/07/1990,12.87681,13.33907,13.17987,11.9097,10.29373,11.43261,23.25357
21/07/1990,11.08403,11.26849,11.95802,10.58161,8.62679,9.862205,22.1676
22/07/1990,13.19549,13.23944,13.5869,12.5118,10.21252,11.43623,22.67646
23/07/1990,13.23942,13.68282,13.14748,12.58479,10.28398,11.88128,22.56607
24/07/1990,10.4683,11.30796,10.57474,9.693611,8.552968,9.551752,21.92082
25/07/1990,12.42961,12.85943,12.28865,11.64884,9.698439,10.79001,22.43506
26/07/1990,10.0472,11.00017,10.39317,9.212461,8.402242,9.346476,22.44957
27/07/1990,9.531322,10.64404,9.65078,9.012816,8.118103,9.243526,21.48954
28/07/1990,12.28875,13.01421,12.07431,11.63608,9.657764,11.33957,22.76636
29/07/1990,13.15099,13.72537,12.88782,12.54629,10.33214,11.9901,23.34761
30/07/1990,11.88805,12.84204,11.51564,11.34104,10.02041,11.18053,22.9262
31/07/1990,11.11413,12.4309,10.58428,10.63646,9.864569,10.85005,24.07016
01/08/1990,9.433973,10.56578,8.872787,9.409786,8.75494,9.52265,22.45965
02/08/1990,9.931285,11.10229,9.583397,9.614838,9.201273,9.990175,23.11611
03/08/1990,11.59771,12.33469,11.63745,11.18509,9.938152,11.03898,23.00157
04/08/1990,12.39678,13.07244,11.93603,12.07317,10.43153,11.63181,23.3127
05/08/1990,12.21265,12.70729,11.90292,11.84312,10.10162,11.26726,23.01782
06/08/1990,12.14223,12.77506,12.2336,11.52541,10.27547,11.32786,22.90068
07/08/1990,10.85294,11.62058,10.62673,10.64015,9.601085,10.43167,22.03499
08/08/1990,11.8939,12.61606,11.64504,11.71177,10.52415,11.50157,22.57772
09/08/1990,13.10392,13.7268,12.9725,12.49192,10.94287,12.18739,23.22273
10/08/1990,11.82897,12.45951,11.61517,11.6384,9.873124,11.41469,21.88118
11/08/1990,11.77141,12.53198,11.00821,11.61672,10.05597,11.21383,21.89436
12/08/1990,11.33809,12.2858,10.65983,11.04355,10.02543,10.8148,21.88832
13/08/1990,11.59139,12.45832,11.05392,11.41376,10.03426,11.32212,22.19157
14/08/1990,11.6253,12.29241,11.5999,11.32229,10.14454,11.0158,22.6114
15/08/1990,11.15817,11.4702,11.91458,10.78926,9.431072,10.30759,22.47275
16/08/1990,12.88581,13.13684,13.08116,12.60102,10.41378,12.04148,22.86894
17/08/1990,12.84068,13.09181,13.12202,12.44606,10.53101,11.73052,23.04386
18/08/1990,13.25421,13.25803,13.29963,12.81745,10.48975,11.68962,22.9567
19/08/1990,12.97454,13.10035,13.1032,12.45987,10.55979,11.48388,22.57965
20/08/1990,11.85512,12.2811,12.39244,11.24779,9.943966,10.9405,22.45085
21/08/1990,12.25975,12.37786,12.50447,11.67315,9.587976,10.79209,22.53052
22/08/1990,12.1393,12.65315,11.84115,11.81713,9.961081,11.18047,22.4141
23/08/1990,11.23552,11.91711,10.85046,11.05128,9.523809,10.63208,22.16514
24/08/1990,10.82873,11.78434,10.58729,10.61468,9.584637,10.63292,22.54176
25/08/1990,12.21609,13.0884,12.13925,11.58447,10.63338,11.52988,23.22553
26/08/1990,10.46798,11.16696,11.00742,9.949961,9.13734,9.977201,22.8455
27/08/1990,9.962017,10.44131,10.60819,9.812238,8.5604,9.80551,22.29807
28/08/1990,12.21826,12.32354,12.75107,12.00731,9.983203,11.38628,23.12657
29/08/1990,12.95868,13.00613,13.42634,12.41586,10.33054,11.56044,23.13325
30/08/1990,12.81067,13.0756,13.20255,12.27065,10.37955,11.68363,23.39072
31/08/1990,12.09405,12.39491,12.32823,11.93305,10.08539,11.39978,22.87368
01/09/1990,11.16238,12.03619,11.57522,11.00836,10.71817,11.3867,24.56949
02/09/1990,10.96905,11.73471,11.62012,10.69273,10.3313,11.00087,24.26464
03/09/1990,9.990848,10.50507,10.13046,10.18032,9.007793,9.865474,21.45919
04/09/1990,12.24527,13.11446,11.9694,11.78491,11.46745,11.56162,23.4904
05/09/1990,11.29818,12.32292,11.27419,10.7418,10.26879,11.07123,23.17884
06/09/1990,10.45263,11.4563,10.86155,10.25948,10.09442,10.53396,24.10213
07/09/1990,9.863733,10.84713,10.39668,9.730409,9.750661,10.18214,23.04124
08/09/1990,11.5669,12.37282,11.92049,11.27775,10.75236,11.50925,23.47006
09/09/1990,11.4493,12.15795,11.65113,11.02109,10.50332,10.92346,23.38541
10/09/1990,11.16105,12.15502,11.59181,10.64241,10.5228,11.02108,23.26467
11/09/1990,10.94932,11.62786,11.25223,10.75873,10.03093,10.65156,23.69364
12/09/1990,10.23526,10.84366,10.46424,10.29504,9.402273,10.24523,24.17447
13/09/1990,11.60649,12.12066,11.73031,11.42723,10.42285,11.06233,23.54868
14/09/1990,12.19471,13.18465,12.23641,11.64049,11.29363,11.84175,24.19284
15/09/1990,10.46711,11.90212,9.79843,10.18264,10.36839,10.75391,24.21316
16/09/1990,9.233912,10.81638,8.954474,8.825687,9.864685,9.611681,24.25459
17/09/1990,10.21006,11.29412,10.39018,9.729891,10.02323,10.02899,24.26582
18/09/1990,10.55149,11.72615,10.92357,9.878452,10.41323,10.39207,23.60581
19/09/1990,9.175496,10.24927,9.914976,8.868244,9.243686,9.636337,23.3569
20/09/1990,9.134849,10.26314,9.877888,9.181164,9.638624,9.991068,23.63779
21/09/1990,10.93568,11.89051,11.70866,10.09726,10.36986,11.04365,24.44176
22/09/1990,11.1738,12.10356,11.54785,10.54256,10.38603,11.2337,24.12824
23/09/1990,11.44842,12.07339,11.99611,11.40361,10.57165,11.45172,23.95843
24/09/1990,12.17759,12.88332,12.30235,11.80542,10.76623,11.73366,23.94103
25/09/1990,12.54073,13.46262,12.49799,11.85716,11.2819,11.95624,23.85094
26/09/1990,11.00022,11.78394,11.13231,10.74876,9.97806,10.78214,23.58004
27/09/1990,9.522809,10.7526,10.18283,9.095851,9.905707,9.956994,22.96453
28/09/1990,10.75141,11.73378,11.48102,10.3047,10.34227,10.81664,23.96956
29/09/1990,11.94317,12.63505,12.44165,11.33524,10.4777,11.42495,23.63394
30/09/1990,12.85238,13.49871,12.8951,12.39704,11.25965,12.27894,23.93133
01/10/1990,13.46301,14.66419,12.87736,12.67335,12.40451,13.1693,24.06139
02/10/1990,13.06252,14.49366,12.48282,11.96345,12.35529,12.84051,24.66884
03/10/1990,11.99745,13.24398,11.86084,11.40922,11.41419,12.00167,24.00327
04/10/1990,12.68958,13.93984,12.24187,11.98719,11.88494,12.51526,24.2118
05/10/1990,13.87004,15.28122,13.59123,12.71131,12.96226,13.76237,24.44445
06/10/1990,11.17417,12.61467,11.0299,10.62359,10.88484,11.76741,23.03721
07/10/1990,12.29059,13.72608,11.79304,11.68447,11.63778,12.48292,23.1996
08/10/1990,11.58627,12.94571,11.7334,10.72913,11.20248,11.70445,23.44749
09/10/1990,12.5455,13.83409,12.29049,11.69132,11.7146,12.60056,23.83072
10/10/1990,13.36111,14.78141,12.86864,12.7141,12.64714,13.61393,24.44184
11/10/1990,11.47782,13.18392,11.39286,10.79265,11.85336,12.48747,23.72006
12/10/1990,12.05348,13.49607,11.84221,11.38606,11.69692,12.39326,23.22249
13/10/1990,12.92678,14.34226,12.68773,12.2306,12.32472,13.17634,24.1906
14/10/1990,12.56724,13.74731,12.28735,11.85213,11.57185,12.23359,23.37909
15/10/1990,11.88431,13.27354,11.46405,11.47661,11.50025,12.42916,23.51977
16/10/1990,11.02401,12.45089,11.04263,10.19798,10.90823,11.45194,23.5313
17/10/1990,12.20195,13.66985,12.14788,11.45302,11.67635,12.73453,23.80739
18/10/1990,13.35987,14.6675,12.25148,13.02746,12.38217,13.50161,23.87805
19/10/1990,12.95392,14.25427,12.34516,12.43345,12.19804,13.04569,23.85587
20/10/1990,12.98866,14.22516,12.44538,12.65925,12.27943,13.16561,23.97547
21/10/1990,12.19472,13.52516,11.47484,11.9174,11.68776,12.45209,23.59311
22/10/1990,11.56943,12.85502,11.53061,10.86454,10.98266,11.55198,24.32562
23/10/1990,13.51903,14.82088,13.39632,12.65693,12.81133,13.45655,24.40496
24/10/1990,11.53354,13.06459,11.18234,11.08608,11.52824,12.11608,23.99291
25/10/1990,12.9548,14.24363,12.82894,12.01841,12.17071,12.70003,24.23764
26/10/1990,11.1105,12.48586,11.20699,10.24479,10.8609,11.02636,24.15732
27/10/1990,10.5499,12.29784,10.58737,9.767746,11.12035,11.47686,23.80392
28/10/1990,12.2522,13.66554,12.55147,11.31222,11.99498,12.62614,24.04473
29/10/1990,13.35477,14.37365,12.43713,13.04887,12.06084,13.10143,24.15834
30/10/1990,10.82992,11.65946,10.69648,10.40605,9.650533,10.63012,22.59152
31/10/1990,10.86543,11.98281,10.37707,10.63303,10.1214,10.91454,23.34758
01/11/1990,11.97283,13.10688,12.05059,11.82358,11.57595,12.86499,23.44241
02/11/1990,12.4428,13.42774,11.87086,12.34956,11.27251,12.72266,23.00371
03/11/1990,13.43891,14.70509,8.88692,13.04788,12.60804,13.71483,22.60964
04/11/1990,13.08558,14.26695,8.693339,12.87534,12.11982,13.60576,22.92781
05/11/1990,13.21557,14.33015,7.687135,12.84894,12.00047,13.17349,23.38813
06/11/1990,13.5249,14.57279,8.987656,12.93545,12.03071,13.12622,23.60906
07/11/1990,13.66023,14.90822,10.05888,13.0254,12.53826,13.42798,23.17045
08/11/1990,13.06321,14.17576,9.126143,12.70668,11.89133,12.95881,22.85896
09/11/1990,14.0188,15.01006,10.81398,13.54798,12.69819,13.61219,23.62672
10/11/1990,13.52934,14.77418,12.84239,12.69246,12.29389,13.11302,23.11047
11/11/1990,13.95674,15.33502,13.1683,12.95475,12.50702,13.5359,23.14747
12/11/1990,12.55363,13.85426,9.149436,12.01209,12.04931,12.59833,23.20077
13/11/1990,14.11595,15.06574,13.25142,13.49052,12.63023,13.41341,23.59871
14/11/1990,14.18842,15.15719,10.76863,13.38368,12.81864,13.56037,23.87773
15/11/1990,14.12599,15.15878,13.50483,13.39555,12.68674,13.50914,22.79558
16/11/1990,13.6558,14.78881,12.20085,12.868,12.55362,13.20753,23.35738
17/11/1990,13.02367,14.40355,10.25578,12.37896,12.28727,13.0438,23.66393
18/11/1990,12.8155,13.75481,11.36113,12.12301,11.73691,12.35006,23.55712
19/11/1990,13.78433,14.94252,11.26873,13.19135,12.78636,13.68609,24.29058
20/11/1990,14.26873,15.45256,11.34564,13.35473,12.7511,13.687,23.30984
21/11/1990,14.63458,16.1664,8.404358,13.27684,13.5719,14.40596,25.14107
22/11/1990,12.45124,13.63196,10.2402,11.64342,11.81339,12.45269,24.28416
23/11/1990,13.05362,13.91789,11.37627,12.9566,11.64753,12.88667,23.24066
24/11/1990,12.90221,13.46289,9.958632,12.91578,11.30915,12.86493,23.50549
25/11/1990,12.71863,13.64473,11.35991,12.40028,11.63908,12.75468,23.47255
26/11/1990,13.81348,15.0047,9.915687,13.29457,12.73077,13.6753,24.85727
27/11/1990,13.36537,14.19852,11.33508,13.01118,11.92251,13.34965,24.51526
28/11/1990,13.06549,13.8949,11.21587,12.76081,11.45993,12.74567,23.45264
29/11/1990,14.52666,15.5542,11.04009,13.90257,12.8429,14.02614,24.73686
30/11/1990,13.83706,14.79766,9.598378,13.10039,12.37538,13.60506,23.86841
01/12/1990,12.47837,14.30693,12.32477,11.42378,11.40797,12.86593,23.67076
02/12/1990,13.99931,15.42412,11.15337,13.22436,12.06601,13.59678,24.66649
03/12/1990,13.50204,15.17637,12.32117,12.73363,12.00615,13.53746,24.45792
04/12/1990,13.61871,14.99855,12.76964,12.85483,11.41653,13.22429,24.49447
05/12/1990,13.29252,14.70266,10.08567,12.48528,11.22153,12.91193,23.70214
06/12/1990,11.18543,13.02503,6.859766,10.19719,10.32064,11.60772,23.86134
07/12/1990,11.20895,13.27712,10.31434,10.4551,10.53799,11.7875,23.92618
08/12/1990,11.9175,13.50161,10.74296,11.3535,10.8439,12.07514,24.20034
09/12/1990,11.70941,13.22039,4.29729,10.88677,10.12082,11.80478,23.41204
10/12/1990,7.53089,9.327958,13.64152,6.541719,6.975537,8.087636,23.47009
11/12/1990,6.983102,9.072612,4.956881,6.181109,7.055527,8.194987,22.52275
12/12/1990,10.23957,11.69872,6.389236,10.46773,8.853223,10.80508,22.55295
13/12/1990,13.6245,14.97231,4.292749,12.94723,11.66758,13.02282,25.0753
14/12/1990,13.75733,15.52912,12.36911,12.30506,11.83274,13.10137,24.54799
15/12/1990,14.47059,16.028,11.18606,13.1046,12.41505,13.54938,24.2115
16/12/1990,13.7294,15.31992,12.48359,12.41487,11.9281,12.91582,24.15034
17/12/1990,14.19253,15.88074,13.13074,13.13834,12.48378,13.6226,24.75244
18/12/1990,14.54393,16.36642,11.30491,13.07921,12.73894,13.85805,24.87465
19/12/1990,13.5796,15.68432,12.5434,12.21263,12.41093,13.34012,24.87975
20/12/1990,13.67907,15.38799,10.93263,12.26718,12.00053,13.04796,24.17412
21/12/1990,14.31683,16.05529,9.729262,12.87493,12.37212,13.74018,24.93297
22/12/1990,14.38722,16.12133,11.33354,12.92589,12.66086,13.91385,26.07556
23/12/1990,14.37445,15.83722,10.96832,13.59917,12.33511,14.07839,25.43549
24/12/1990,13.20195,14.78609,12.65417,12.35101,11.61145,13.13653,25.42707
25/12/1990,13.07495,14.23165,11.30733,12.21609,10.7885,12.31066,25.19279
26/12/1990,14.46541,15.91909,10.93291,13.16258,12.11365,13.68265,25.32603
27/12/1990,13.11935,14.69172,9.018869,12.11401,11.65637,12.88806,26.05036
28/12/1990,14.54066,15.86519,9.648211,13.83061,12.36997,13.99708,26.13007
29/12/1990,14.52438,15.93485,10.7905,13.58242,12.3744,13.94886,26.23465
30/12/1990,13.80085,15.2904,10.02054,12.67302,11.78488,13.14733,25.85447
31/12/1990,14.00122,15.53089,11.00215,13.12967,12.19611,13.61346,26.37146
01/01/1991,12.71551,14.74545,11.43397,11.82676,11.42709,12.72181,25.36326
02/01/1991,11.10777,13.08097,10.38246,9.871359,10.13719,11.15279,25.48899
03/01/1991,11.03672,12.50166,10.61344,9.787202,8.937616,10.34508,24.06352
04/01/1991,14.05168,15.9134,6.191855,13.16226,12.08334,13.99655,25.34126
05/01/1991,13.35581,14.97781,12.63374,12.2729,11.14148,12.86025,24.54618
06/01/1991,13.99623,15.74115,12.28829,12.82427,12.23148,13.39141,25.83026
07/01/1991,15.03256,16.95626,14.152,13.87368,13.03813,14.68329,26.44601
08/01/1991,14.91005,16.48001,10.88156,14.12717,12.35534,14.51454,26.36245
09/01/1991,15.30212,16.83036,10.66844,14.15684,12.71352,14.36049,26.86332
10/01/1991,15.21589,16.95216,10.7758,14.11711,12.99471,14.57608,27.05019
11/01/1991,15.15356,16.97271,10.46057,14.02761,13.20776,14.63932,26.93784
12/01/1991,13.00222,14.87952,11.50943,12.2017,11.54876,12.89201,25.40923
13/01/1991,11.10258,13.19098,11.79871,9.784095,10.05789,11.43512,25.28787
14/01/1991,11.42602,13.63022,11.16238,10.26391,10.50038,11.86436,24.93141
15/01/1991,11.21812,13.27896,9.400487,9.748756,10.05918,11.19283,24.75289
16/01/1991,10.69936,12.65194,8.258466,9.157082,9.631167,10.4992,24.89328
17/01/1991,13.24966,14.61863,7.710747,12.39801,10.82404,12.56042,25.51908
18/01/1991,13.66056,15.44169,11.1275,12.64956,11.85363,13.13156,25.25427
19/01/1991,13.47058,15.53745,10.08504,12.26947,11.84544,13.19717,26.1902
20/01/1991,13.20402,14.90759,7.722646,12.44495,11.22436,12.92431,25.30181
21/01/1991,12.16054,14.23174,11.66845,10.94625,11.06217,12.18761,25.79629
22/01/1991,13.79794,15.86116,13.33625,12.26066,12.24408,13.53271,26.47959
23/01/1991,13.41131,15.10476,11.11311,12.39019,11.23297,12.83971,25.89011
24/01/1991,13.69793,15.14862,12.28327,12.29616,11.39243,12.44013,25.44069
25/01/1991,14.77781,16.65278,11.9636,13.38179,12.88998,14.14796,25.91309
26/01/1991,13.39756,15.11502,11.26905,12.02243,11.27516,12.44433,24.66026
27/01/1991,14.09607,16.09132,11.09555,12.81196,12.40155,13.57693,26.51774
28/01/1991,13.67168,15.17907,11.20633,12.52982,11.60394,12.81625,25.64771
29/01/1991,14.80152,16.2941,12.11812,13.53772,12.30056,13.74551,26.95873
30/01/1991,14.98572,16.67903,11.79434,13.35769,12.73443,13.96346,26.45226
31/01/1991,14.41699,16.17127,9.838646,13.1013,12.37148,13.73436,26.75031
01/02/1991,13.75454,15.35469,12.48826,13.12522,11.17346,13.45177,26.21314
02/02/1991,12.23722,14.14874,10.03537,11.40506,10.34526,12.12394,25.74696
03/02/1991,11.86363,13.63086,10.40236,11.15213,10.11403,11.72715,25.66071
04/02/1991,13.23729,14.83061,11.3384,12.56764,10.82958,12.68823,26.44118
05/02/1991,11.26179,13.1396,9.20032,10.02968,9.740195,11.25819,25.85793
06/02/1991,11.55374,13.10562,11.61865,10.64177,9.622447,11.33003,25.5282
07/02/1991,13.27132,14.86254,9.890814,12.00143,10.72458,12.40065,26.19923
08/02/1991,13.17631,14.75501,11.17633,12.22592,10.74901,12.76046,25.91457
09/02/1991,13.82277,15.33797,10.75873,12.62045,11.11501,13.10242,26.44754
10/02/1991,14.03396,15.27256,7.577732,13.45364,11.22415,13.22532,25.97539
11/02/1991,14.84432,16.37481,11.91919,13.52817,12.03028,13.68455,26.66871
12/02/1991,13.95634,15.32416,10.1004,12.93308,10.89057,12.80797,25.88842
13/02/1991,14.23854,15.6105,11.01602,13.24236,11.2735,13.17554,26.0022
14/02/1991,13.60671,15.18778,9.724358,12.60107,10.96455,12.88584,25.86782
15/02/1991,13.66573,15.37193,11.20348,12.44065,11.3406,12.90264,26.17725
16/02/1991,14.13285,15.59065,10.96873,13.05211,11.40936,13.25388,26.24157
17/02/1991,13.50605,15.16063,11.26425,12.49413,11.13581,12.67274,26.45282
18/02/1991,13.20325,15.10909,11.36742,11.86842,11.24149,12.72531,26.57437
19/02/1991,13.90401,15.332,11.18379,13.24603,11.37846,13.28515,26.54767
20/02/1991,13.38228,14.74243,9.854887,12.79338,10.84318,12.93051,26.05918
21/02/1991,13.86185,15.35527,9.817266,13.16255,11.22712,13.46682,26.17649
22/02/1991,13.57915,15.25157,10.01953,12.33989,10.97669,12.60253,26.24282
23/02/1991,14.08481,15.61734,8.757625,13.08465,11.41891,13.05374,26.18924
24/02/1991,14.23215,15.8838,8.748865,13.43807,11.67853,13.58493,27.18483
25/02/1991,12.56545,14.55513,9.088191,11.64013,10.88366,12.32149,25.74888
26/02/1991,13.49852,15.46179,11.22992,12.32176,11.49023,13.11916,26.1535
27/02/1991,13.33062,15.23146,12.18778,11.8714,11.32995,12.56302,26.52373
28/02/1991,13.65458,15.46949,10.82692,12.30646,11.52844,13.03537,26.73032
01/03/1991,13.96631,15.75341,9.347899,12.4619,11.50488,12.99653,26.61623
02/03/1991,14.56609,16.32547,6.009663,13.0435,11.99743,13.50076,27.25498
03/03/1991,13.79138,15.6709,11.24979,12.56498,11.55281,13.00826,26.85833
04/03/1991,13.15448,15.102,8.750919,11.98069,10.95937,12.63059,26.30648
05/03/1991,13.76303,15.62538,8.584242,12.90743,11.3578,13.49309,25.98702
06/03/1991,13.53238,15.34509,8.706479,12.45477,11.3818,12.88904,25.81261
07/03/1991,13.5547,15.35713,12.98647,12.21965,11.30034,13.00711,26.5638
08/03/1991,13.61668,15.17437,13.32927,12.22288,11.18503,12.71373,27.03255
09/03/1991,14.27248,16.0329,6.362988,12.82573,11.83625,13.26127,26.8791
10/03/1991,14.78598,16.50114,8.266913,13.47722,12.00638,13.84343,26.75635
11/03/1991,14.33942,16.1814,9.464633,13.33049,11.99491,13.67337,26.66669
12/03/1991,13.58962,15.42319,8.883504,12.3606,11.28776,12.77389,26.19705
13/03/1991,14.61419,16.12825,14.08816,13.02935,11.47243,13.13683,26.51618
14/03/1991,14.35399,16.09281,11.86967,12.99193,11.694,13.35215,26.27704
15/03/1991,13.77709,15.45531,9.833939,12.64553,10.98192,12.66594,25.94747
16/03/1991,14.61396,16.32942,13.73407,13.20183,11.7285,13.53031,27.18468
17/03/1991,14.36008,16.29079,11.0201,13.20001,11.96954,13.61417,27.11629
18/03/1991,14.94612,16.49653,10.69063,13.73855,11.99295,13.9244,26.77124
19/03/1991,15.4433,17.05763,10.65946,14.18749,12.48251,14.38694,26.98981
20/03/1991,14.34697,15.8632,8.253819,13.48997,11.78521,13.7657,27.31943
21/03/1991,14.53867,16.17944,10.57995,12.71229,11.63851,12.99693,27.09444
22/03/1991,15.35505,17.00566,10.36877,13.68123,12.14381,13.99844,26.56302
23/03/1991,13.7205,15.09335,9.693501,12.70703,10.97694,12.6981,25.30797
24/03/1991,13.25037,14.94755,11.15428,12.0727,10.89385,12.45018,26.10503
25/03/1991,13.06962,15.09332,10.13904,11.79817,11.05903,12.75656,26.77713
26/03/1991,13.56024,15.32882,11.08874,12.56299,11.35886,13.06075,27.08032
27/03/1991,13.09608,14.7984,8.751408,12.04498,10.85778,12.30282,26.03605
28/03/1991,12.22035,14.0465,7.930167,10.87229,10.17528,11.42699,25.91218
29/03/1991,13.41155,15.11162,11.26876,11.73757,10.66278,12.1911,26.31922
30/03/1991,14.14117,15.99544,6.195392,12.7528,11.70632,13.14966,26.77143
31/03/1991,9.844042,11.31135,8.619584,8.572873,7.370205,9.005353,24.89667
01/04/1991,10.11787,12.24415,7.563171,8.812881,9.206981,10.32128,26.60114
02/04/1991,8.61036,11.01531,7.19748,7.791874,8.134413,9.489848,25.05724
03/04/1991,11.60786,13.08811,5.895088,11.72385,9.392294,12.13202,24.84033
04/04/1991,14.38276,16.21935,9.663879,13.40983,12.05001,14.14506,26.84022
05/04/1991,14.65877,16.60334,9.603765,13.34865,12.35091,14.20901,26.8424
06/04/1991,14.20656,16.27619,4.495239,12.87398,12.19983,13.75145,26.91119
07/04/1991,13.56028,15.52824,11.20538,12.72135,11.7143,13.45892,26.47257
08/04/1991,15.09129,17.00189,9.364285,13.83759,12.76477,14.69138,27.69177
09/04/1991,13.87587,15.51956,6.264984,12.77233,11.59837,13.40858,26.95475
10/04/1991,13.26954,15.13849,9.677817,12.20581,11.33754,12.96385,26.63267
11/04/1991,14.48904,16.40189,10.81847,13.27999,12.34017,14.18374,26.82686
12/04/1991,14.37817,16.26895,9.456498,13.21427,12.17598,14.01667,27.32272
13/04/1991,14.32207,16.07695,11.25553,13.26916,11.98665,13.66923,27.68065
14/04/1991,13.66482,15.19428,6.286556,12.84473,10.91145,13.25038,27.29236
15/04/1991,10.71138,11.97518,10.24146,9.915914,8.159214,10.2697,25.47295
16/04/1991,13.73284,15.59436,9.565225,12.94815,11.61512,13.59671,26.34156
17/04/1991,13.82429,15.98617,11.31023,12.18285,11.94069,13.32026,27.31911
18/04/1991,12.80661,14.57666,10.38233,11.79321,10.95109,12.74059,26.42753
19/04/1991,12.3762,14.08997,11.19802,11.8072,10.63197,12.32521,25.64031
20/04/1991,13.08747,14.94265,11.64778,12.09576,10.81309,12.7919,25.97939
21/04/1991,12.98929,15.00716,11.46985,12.00937,10.86409,12.546,26.07364
22/04/1991,13.88759,16.08889,10.97456,12.61613,11.82562,13.53777,26.15055
23/04/1991,13.8341,15.84002,10.02369,12.69285,11.7868,13.32861,25.97542
24/04/1991,13.72016,15.58296,12.73937,12.72222,11.38963,13.22532,26.0745
25/04/1991,14.19229,16.27654,11.54456,12.82713,11.91547,13.87115,25.90394
26/04/1991,13.96615,16.07814,9.642978,12.51628,11.86071,13.42028,27.13389
27/04/1991,14.42326,16.42069,11.32659,12.87649,12.09572,13.92092,27.19985
28/04/1991,13.32362,15.3962,11.47922,12.17735,11.49808,13.33032,26.84974
29/04/1991,13.58932,15.4469,11.01969,12.54742,11.74362,13.31851,26.57903
30/04/1991,14.73106,16.67064,12.25414,13.63027,12.56545,14.46425,27.17491
01/05/1991,13.00899,14.21283,12.15406,12.3332,10.78146,12.7636,25.9314
02/05/1991,13.58252,15.1488,11.56428,12.71237,11.92365,13.45397,25.73444
03/05/1991,14.07884,15.23331,11.50644,13.39531,11.31451,13.30744,25.6791
04/05/1991,13.8903,15.07804,13.58735,13.16613,11.48405,13.22208,25.88522
05/05/1991,12.02807,13.54353,11.13866,11.14498,10.31095,12.03174,25.83349
06/05/1991,12.6196,14.07039,12.73178,11.7183,10.76503,12.32584,25.30418
07/05/1991,14.0753,15.63549,11.32028,12.72704,11.74067,13.26992,25.78089
08/05/1991,14.50361,15.85649,11.35476,13.41758,11.89087,13.64734,25.26338
09/05/1991,14.7747,16.49153,12.02739,13.58853,12.63009,14.35042,26.29149
10/05/1991,14.4082,16.17602,11.43748,13.43405,12.2448,14.04668,25.21179
11/05/1991,14.18514,15.85934,11.87682,12.96429,12.20451,13.65227,25.67716
12/05/1991,14.0501,15.64388,11.99501,12.99116,12.02033,13.67161,26.04974
13/05/1991,12.3376,13.7693,11.03911,11.31098,10.53517,11.96921,24.65313
14/05/1991,13.53364,14.54003,12.07555,12.72681,10.9027,12.64714,25.16194
15/05/1991,13.16231,14.72469,11.4863,11.96117,11.37585,12.66783,25.65687
16/05/1991,13.89164,15.3613,11.05428,12.88906,11.58989,13.34671,25.53159
17/05/1991,13.73469,15.24956,9.376846,12.45528,11.35969,13.23707,26.02349
18/05/1991,12.67429,14.0193,11.33589,11.78724,10.82746,12.24582,25.57068
